longitude,latitude,color,voters,geoid,cd,ld,pid
-111.8152651,33.2262088,#1368f0,186,40138135002,5,13,Democrat (DEM)
-111.8152651,33.2262088,#FF5733,286,40138135002,5,13,Independent
-111.8152651,33.2262088,#FF5733,10,40138135002,5,13,Libertarian (LIB)
-111.6618543,35.0783379,#c41221,231,40050015001,2,7,Republican (REP)
-111.6618543,35.0783379,#FF5733,259,40050015001,2,7,Independent
-111.6618543,35.0783379,#1368f0,343,40050015001,2,7,Democrat (DEM)
-111.6618543,35.0783379,#FF5733,10,40050015001,2,7,Libertarian (LIB)
-111.8749329,33.634237,#1368f0,408,40132168462,1,3,Democrat (DEM)
-111.8749329,33.634237,#c41221,501,40132168462,1,3,Republican (REP)
-111.8749329,33.634237,#FF5733,524,40132168462,1,3,Independent
-111.8749329,33.634237,#FF5733,10,40132168462,1,3,Libertarian (LIB)
-111.9817292,33.6515831,#1368f0,265,40136197001,1,4,Democrat (DEM)
-111.9817292,33.6515831,#FF5733,320,40136197001,1,4,Independent
-111.9817292,33.6515831,#c41221,362,40136197001,1,4,Republican (REP)
-111.9817292,33.6515831,#FF5733,10,40136197001,1,4,Libertarian (LIB)
-111.6098141,32.9159871,#1368f0,327,40210012001,2,16,Democrat (DEM)
-111.6098141,32.9159871,#c41221,613,40210012001,2,16,Republican (REP)
-111.6098141,32.9159871,#FF5733,406,40210012001,2,16,Independent
-111.6098141,32.9159871,#FF5733,9,40210012001,2,16,Libertarian (LIB)
-111.6098141,32.9159871,#c41221,2,40210012001,6,16,Republican (REP)
-111.6098141,32.9159871,#FF5733,1,40210012001,6,16,Libertarian (LIB)
-111.6098141,32.9159871,#1368f0,1,40210012001,6,16,Democrat (DEM)
-112.3229734,33.6053912,#FF5733,180,40130609031,9,29,Independent
-112.3229734,33.6053912,#1368f0,121,40130609031,9,29,Democrat (DEM)
-112.3229734,33.6053912,#c41221,70,40130609031,9,29,Republican (REP)
-112.3229734,33.6053912,#FF5733,10,40130609031,9,29,Libertarian (LIB)
-111.9109707,33.5202739,#1368f0,235,40132170016,1,4,Democrat (DEM)
-111.9109707,33.5202739,#FF5733,254,40132170016,1,4,Independent
-111.9109707,33.5202739,#c41221,252,40132170016,1,4,Republican (REP)
-111.9109707,33.5202739,#FF5733,10,40132170016,1,4,Libertarian (LIB)
-111.870009,33.3994755,#FF5733,383,40134221032,4,9,Independent
-111.870009,33.3994755,#c41221,136,40134221032,4,9,Republican (REP)
-111.870009,33.3994755,#1368f0,306,40134221032,4,9,Democrat (DEM)
-111.870009,33.3994755,#FF5733,10,40134221032,4,9,Libertarian (LIB)
-112.123348,33.3990267,#FF5733,691,40131166071,3,11,Independent
-112.123348,33.3990267,#1368f0,973,40131166071,3,11,Democrat (DEM)
-112.123348,33.3990267,#c41221,216,40131166071,3,11,Republican (REP)
-112.123348,33.3990267,#FF5733,10,40131166071,3,11,Libertarian (LIB)
-111.9572628,33.6386456,#c41221,186,40131032174,1,4,Republican (REP)
-111.9572628,33.6386456,#FF5733,256,40131032174,1,4,Independent
-111.9572628,33.6386456,#1368f0,188,40131032174,1,4,Democrat (DEM)
-111.9572628,33.6386456,#FF5733,10,40131032174,1,4,Libertarian (LIB)
-111.7965851,33.2072839,#FF5733,363,40138139003,5,13,Independent
-111.7965851,33.2072839,#c41221,340,40138139003,5,13,Republican (REP)
-111.7965851,33.2072839,#1368f0,282,40138139003,5,13,Democrat (DEM)
-111.7965851,33.2072839,#FF5733,10,40138139003,5,13,Libertarian (LIB)
-111.7224705,33.629449,#1368f0,348,40132168192,1,3,Democrat (DEM)
-111.7224705,33.629449,#c41221,655,40132168192,1,3,Republican (REP)
-111.7224705,33.629449,#FF5733,489,40132168192,1,3,Independent
-111.7224705,33.629449,#FF5733,10,40132168192,1,3,Libertarian (LIB)
-112.4867825,33.336587,#FF5733,585,40137233042,9,23,Independent
-112.4867825,33.336587,#1368f0,382,40137233042,9,23,Democrat (DEM)
-112.4867825,33.336587,#c41221,596,40137233042,9,23,Republican (REP)
-112.4867825,33.336587,#FF5733,10,40137233042,9,23,Libertarian (LIB)
-111.7481245,32.9044362,#FF5733,436,40210013063,2,16,Independent
-111.7481245,32.9044362,#c41221,401,40210013063,2,16,Republican (REP)
-111.7481245,32.9044362,#FF5733,10,40210013063,2,16,Libertarian (LIB)
-111.7481245,32.9044362,#1368f0,467,40210013063,2,16,Democrat (DEM)
-112.2508067,33.4906281,#1368f0,355,40130820091,3,22,Democrat (DEM)
-112.2508067,33.4906281,#c41221,165,40130820091,3,22,Republican (REP)
-112.2508067,33.4906281,#FF5733,361,40130820091,3,22,Independent
-112.2508067,33.4906281,#FF5733,10,40130820091,3,22,Libertarian (LIB)
-111.809689,33.4187676,#FF5733,262,40134215021,4,9,Independent
-111.809689,33.4187676,#1368f0,185,40134215021,4,9,Democrat (DEM)
-111.809689,33.4187676,#c41221,283,40134215021,4,9,Republican (REP)
-111.809689,33.4187676,#FF5733,10,40134215021,4,9,Libertarian (LIB)
-112.5487402,33.4248596,#1368f0,363,40130506083,9,25,Democrat (DEM)
-112.5487402,33.4248596,#FF5733,445,40130506083,9,25,Independent
-112.5487402,33.4248596,#c41221,471,40130506083,9,25,Republican (REP)
-112.5487402,33.4248596,#FF5733,10,40130506083,9,25,Libertarian (LIB)
-111.828489,33.3170894,#1368f0,432,40135229042,4,13,Democrat (DEM)
-111.828489,33.3170894,#FF5733,434,40135229042,4,13,Independent
-111.828489,33.3170894,#c41221,290,40135229042,4,13,Republican (REP)
-111.828489,33.3170894,#FF5733,10,40135229042,4,13,Libertarian (LIB)
-112.2812121,33.4665638,#FF5733,509,40130820242,7,22,Independent
-112.2812121,33.4665638,#1368f0,501,40130820242,7,22,Democrat (DEM)
-112.2812121,33.4665638,#c41221,206,40130820242,7,22,Republican (REP)
-112.2812121,33.4665638,#FF5733,10,40130820242,7,22,Libertarian (LIB)
-112.3878835,33.6129873,#c41221,466,40130610332,9,29,Republican (REP)
-112.3878835,33.6129873,#1368f0,374,40130610332,9,29,Democrat (DEM)
-112.3878835,33.6129873,#FF5733,469,40130610332,9,29,Independent
-112.3878835,33.6129873,#FF5733,10,40130610332,9,29,Libertarian (LIB)
-111.6786798,33.3670135,#1368f0,215,40134226171,5,15,Democrat (DEM)
-111.6786798,33.3670135,#c41221,357,40134226171,5,15,Republican (REP)
-111.6786798,33.3670135,#FF5733,10,40134226171,5,15,Libertarian (LIB)
-111.6786798,33.3670135,#FF5733,317,40134226171,5,15,Independent
-112.2332573,33.6064377,#1368f0,362,40130715121,8,27,Democrat (DEM)
-112.2332573,33.6064377,#c41221,501,40130715121,8,27,Republican (REP)
-112.2332573,33.6064377,#FF5733,454,40130715121,8,27,Independent
-112.2332573,33.6064377,#FF5733,10,40130715121,8,27,Libertarian (LIB)
-111.3857756,34.268622,#c41221,771,40070003022,2,7,Republican (REP)
-111.3857756,34.268622,#1368f0,229,40070003022,2,7,Democrat (DEM)
-111.3857756,34.268622,#FF5733,356,40070003022,2,7,Independent
-111.3857756,34.268622,#FF5733,10,40070003022,2,7,Libertarian (LIB)
-111.4288278,33.0665546,#FF5733,10,40210008013,2,7,Libertarian (LIB)
-111.4288278,33.0665546,#c41221,691,40210008013,2,7,Republican (REP)
-111.4288278,33.0665546,#FF5733,451,40210008013,2,7,Independent
-111.4288278,33.0665546,#1368f0,285,40210008013,2,7,Democrat (DEM)
-111.4288278,33.0665546,#c41221,14,40210008013,2,16,Republican (REP)
-111.4288278,33.0665546,#FF5733,12,40210008013,2,16,Independent
-111.4288278,33.0665546,#1368f0,10,40210008013,2,16,Democrat (DEM)
-112.0096814,33.6592345,#1368f0,237,40136172002,1,2,Democrat (DEM)
-112.0096814,33.6592345,#FF5733,313,40136172002,1,2,Independent
-112.0096814,33.6592345,#c41221,389,40136172002,1,2,Republican (REP)
-112.0096814,33.6592345,#FF5733,10,40136172002,1,2,Libertarian (LIB)
-112.1380338,33.384877,#FF5733,397,40131166063,3,11,Independent
-112.1380338,33.384877,#1368f0,565,40131166063,3,11,Democrat (DEM)
-112.1380338,33.384877,#FF5733,10,40131166063,3,11,Libertarian (LIB)
-112.1380338,33.384877,#c41221,142,40131166063,3,11,Republican (REP)
-112.3026624,33.4248838,#FF5733,567,40130822101,7,22,Independent
-112.3026624,33.4248838,#1368f0,607,40130822101,7,22,Democrat (DEM)
-112.3026624,33.4248838,#c41221,233,40130822101,7,22,Republican (REP)
-112.3026624,33.4248838,#FF5733,10,40130822101,7,22,Libertarian (LIB)
-112.2340803,33.6451616,#FF5733,355,40136177001,8,27,Independent
-112.2340803,33.6451616,#1368f0,279,40136177001,8,27,Democrat (DEM)
-112.2340803,33.6451616,#FF5733,10,40136177001,8,27,Libertarian (LIB)
-112.2340803,33.6451616,#c41221,235,40136177001,8,27,Republican (REP)
-112.1268689,33.6608316,#FF5733,277,40136164004,8,2,Independent
-112.1268689,33.6608316,#c41221,417,40136164004,8,2,Republican (REP)
-112.1268689,33.6608316,#1368f0,179,40136164004,8,2,Democrat (DEM)
-112.1268689,33.6608316,#FF5733,10,40136164004,8,2,Libertarian (LIB)
-112.1431681,33.4441453,#1368f0,149,40131146001,3,11,Democrat (DEM)
-112.1431681,33.4441453,#FF5733,120,40131146001,3,11,Independent
-112.1431681,33.4441453,#FF5733,90,40131146001,3,22,Independent
-112.1431681,33.4441453,#1368f0,130,40131146001,3,22,Democrat (DEM)
-112.1431681,33.4441453,#c41221,33,40131146001,3,11,Republican (REP)
-112.1431681,33.4441453,#c41221,21,40131146001,3,22,Republican (REP)
-112.1431681,33.4441453,#FF5733,5,40131146001,3,22,Libertarian (LIB)
-112.1431681,33.4441453,#FF5733,5,40131146001,3,11,Libertarian (LIB)
-111.7325749,33.4286729,#c41221,603,40134202082,4,10,Republican (REP)
-111.7325749,33.4286729,#FF5733,413,40134202082,4,10,Independent
-111.7325749,33.4286729,#1368f0,265,40134202082,4,10,Democrat (DEM)
-111.7325749,33.4286729,#FF5733,10,40134202082,4,10,Libertarian (LIB)
-111.8437221,33.4969438,#1368f0,500,40139413004,1,8,Democrat (DEM)
-111.8437221,33.4969438,#FF5733,785,40139413004,1,8,Independent
-111.8437221,33.4969438,#c41221,120,40139413004,1,8,Republican (REP)
-111.8437221,33.4969438,#FF5733,10,40139413004,1,8,Libertarian (LIB)
-111.9221087,33.4548894,#c41221,246,40132182003,1,8,Republican (REP)
-111.9221087,33.4548894,#FF5733,355,40132182003,1,8,Independent
-111.9221087,33.4548894,#1368f0,380,40132182003,1,8,Democrat (DEM)
-111.9221087,33.4548894,#FF5733,10,40132182003,1,8,Libertarian (LIB)
-112.3149738,33.4242136,#1368f0,571,40130822113,7,22,Democrat (DEM)
-112.3149738,33.4242136,#FF5733,442,40130822113,7,22,Independent
-112.3149738,33.4242136,#c41221,248,40130822113,7,22,Republican (REP)
-112.3149738,33.4242136,#FF5733,10,40130822113,7,22,Libertarian (LIB)
-112.1811098,33.5590853,#FF5733,413,40130923073,8,24,Independent
-112.1811098,33.5590853,#1368f0,401,40130923073,8,24,Democrat (DEM)
-112.1811098,33.5590853,#c41221,410,40130923073,8,24,Republican (REP)
-112.1811098,33.5590853,#FF5733,10,40130923073,8,24,Libertarian (LIB)
-111.9529869,33.643764,#1368f0,339,40136199003,1,4,Democrat (DEM)
-111.9529869,33.643764,#FF5733,338,40136199003,1,4,Independent
-111.9529869,33.643764,#c41221,572,40136199003,1,4,Republican (REP)
-111.9529869,33.643764,#FF5733,10,40136199003,1,4,Libertarian (LIB)
-112.0319677,33.7508957,#1368f0,317,40136124002,8,2,Democrat (DEM)
-112.0319677,33.7508957,#c41221,503,40136124002,8,2,Republican (REP)
-112.0319677,33.7508957,#FF5733,385,40136124002,8,2,Independent
-112.0319677,33.7508957,#FF5733,9,40136124002,8,2,Libertarian (LIB)
-112.0319677,33.7508957,#c41221,45,40136124002,1,3,Republican (REP)
-112.0319677,33.7508957,#1368f0,37,40136124002,1,3,Democrat (DEM)
-112.0319677,33.7508957,#FF5733,35,40136124002,1,3,Independent
-112.0319677,33.7508957,#FF5733,1,40136124002,1,3,Libertarian (LIB)
-111.9690302,34.7140324,#c41221,670,40250017013,2,1,Republican (REP)
-111.9690302,34.7140324,#1368f0,431,40250017013,2,1,Democrat (DEM)
-111.9690302,34.7140324,#FF5733,546,40250017013,2,1,Independent
-111.9690302,34.7140324,#FF5733,10,40250017013,2,1,Libertarian (LIB)
-112.0397894,33.6567774,#FF5733,289,40136169002,1,2,Independent
-112.0397894,33.6567774,#1368f0,254,40136169002,1,2,Democrat (DEM)
-112.0397894,33.6567774,#c41221,316,40136169002,1,2,Republican (REP)
-112.0397894,33.6567774,#FF5733,10,40136169002,1,2,Libertarian (LIB)
-112.0202363,34.7347776,#c41221,307,40250020011,2,1,Republican (REP)
-112.0202363,34.7347776,#FF5733,289,40250020011,2,1,Independent
-112.0202363,34.7347776,#FF5733,10,40250020011,2,1,Libertarian (LIB)
-112.0202363,34.7347776,#1368f0,232,40250020011,2,1,Democrat (DEM)
-111.9882866,33.401111,#c41221,120,40131162041,3,11,Republican (REP)
-111.9882866,33.401111,#1368f0,442,40131162041,3,11,Democrat (DEM)
-111.9882866,33.401111,#FF5733,295,40131162041,3,11,Independent
-111.9882866,33.401111,#FF5733,10,40131162041,3,11,Libertarian (LIB)
-111.7034226,35.1022288,#FF5733,288,40050022003,2,7,Independent
-111.7034226,35.1022288,#c41221,195,40050022003,2,7,Republican (REP)
-111.7034226,35.1022288,#1368f0,346,40050022003,2,7,Democrat (DEM)
-111.7034226,35.1022288,#FF5733,10,40050022003,2,7,Libertarian (LIB)
-111.9912316,33.615456,#c41221,380,40131032113,1,4,Republican (REP)
-111.9912316,33.615456,#FF5733,319,40131032113,1,4,Independent
-111.9912316,33.615456,#1368f0,292,40131032113,1,4,Democrat (DEM)
-111.9912316,33.615456,#FF5733,10,40131032113,1,4,Libertarian (LIB)
-111.8270127,33.4332238,#1368f0,379,40134210022,4,9,Democrat (DEM)
-111.8270127,33.4332238,#c41221,280,40134210022,4,9,Republican (REP)
-111.8270127,33.4332238,#FF5733,372,40134210022,4,9,Independent
-111.8270127,33.4332238,#FF5733,10,40134210022,4,9,Libertarian (LIB)
-112.5222049,34.5570774,#1368f0,283,40250010023,2,1,Democrat (DEM)
-112.5222049,34.5570774,#c41221,499,40250010023,2,1,Republican (REP)
-112.5222049,34.5570774,#FF5733,315,40250010023,2,1,Independent
-112.5222049,34.5570774,#FF5733,10,40250010023,2,1,Libertarian (LIB)
-111.7914506,33.4116568,#FF5733,195,40134216022,4,9,Independent
-111.7914506,33.4116568,#c41221,149,40134216022,4,9,Republican (REP)
-111.7914506,33.4116568,#1368f0,131,40134216022,4,9,Democrat (DEM)
-111.7914506,33.4116568,#FF5733,10,40134216022,4,9,Libertarian (LIB)
-112.4671183,34.5787011,#c41221,655,40250004022,2,1,Republican (REP)
-112.4671183,34.5787011,#FF5733,352,40250004022,2,1,Independent
-112.4671183,34.5787011,#1368f0,321,40250004022,2,1,Democrat (DEM)
-112.4671183,34.5787011,#FF5733,10,40250004022,2,1,Libertarian (LIB)
-112.0403405,33.6007945,#1368f0,206,40131037011,1,2,Democrat (DEM)
-112.0403405,33.6007945,#c41221,161,40131037011,1,2,Republican (REP)
-112.0403405,33.6007945,#FF5733,234,40131037011,1,2,Independent
-112.0403405,33.6007945,#FF5733,10,40131037011,1,2,Libertarian (LIB)
-111.9322637,33.5043408,#c41221,788,40132173001,1,8,Republican (REP)
-111.9322637,33.5043408,#FF5733,712,40132173001,1,8,Independent
-111.9322637,33.5043408,#1368f0,462,40132173001,1,8,Democrat (DEM)
-111.9322637,33.5043408,#FF5733,10,40132173001,1,8,Libertarian (LIB)
-111.8078399,33.3864054,#FF5733,334,40134223011,4,9,Independent
-111.8078399,33.3864054,#1368f0,237,40134223011,4,9,Democrat (DEM)
-111.8078399,33.3864054,#c41221,189,40134223011,4,9,Republican (REP)
-111.8078399,33.3864054,#FF5733,10,40134223011,4,9,Libertarian (LIB)
-112.1209949,33.6000201,#1368f0,307,40131040001,8,27,Democrat (DEM)
-112.1209949,33.6000201,#FF5733,329,40131040001,8,27,Independent
-112.1209949,33.6000201,#c41221,224,40131040001,8,27,Republican (REP)
-112.1209949,33.6000201,#FF5733,10,40131040001,8,27,Libertarian (LIB)
-111.9347682,33.5858047,#1368f0,274,40132168302,1,4,Democrat (DEM)
-111.9347682,33.5858047,#c41221,344,40132168302,1,4,Republican (REP)
-111.9347682,33.5858047,#FF5733,296,40132168302,1,4,Independent
-111.9347682,33.5858047,#FF5733,10,40132168302,1,4,Libertarian (LIB)
-111.8546715,33.3097028,#c41221,271,40135230023,4,13,Republican (REP)
-111.8546715,33.3097028,#1368f0,246,40135230023,4,13,Democrat (DEM)
-111.8546715,33.3097028,#FF5733,280,40135230023,4,13,Independent
-111.8546715,33.3097028,#FF5733,10,40135230023,4,13,Libertarian (LIB)
-112.213657,33.6632815,#FF5733,467,40136158002,8,27,Independent
